X,Y,OBJECTID,TRADE_NAME,LICENCE_NUMBER,licence_status,ISSUED_DATE,Covers_FROM,Covers_TO,LICENCE_TYPE_NAME,naics_description,trade_description,MailingAddress,gislink,legal_id,AMOUNT,CIVIC_UNIT,CIVIC_HOUSE,CIVIC_STREET,CIVIC_ADDRESS,Neighbourhood
471702.3995,5364711.2169,5295,LOCAL LIQUIDATIONS,00043565,APPROVED,20231127,20240101,20241231,SECOND HAND DEALER - WAREHOUSE,Retail trade / Misc. store retailers / Used merchandise stores,SECOND HAND DEALER - WAREHOUSE,"161 LANGFORD ST
VICTORIA BC  V9A 3B8",12825001,104120020923111301230000,100,,161,LANGFORD ST,"161 LANGFORD ST
VICTORIA BC  V9A 3B8",VICTORIA WEST
473269.6692,5363540.8432,5296,CASPIAN PERSIAN CARPETS,4715,APPROVED,20231227,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"824 FORT ST
VICTORIA BC  V8W 1H8",01005019,1920020328154601160000,100,,824,FORT ST,"824 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
471990.3067,5364369.1354,5297,DR MICHELLE PAYNE ND,00032515,APPROVED,20231204,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",027-430-553,81731C080318085151490000,100,101,391,TYEE RD,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",VICTORIA WEST
473539.7277,5363605.4158,5298,BOSLEYS,00047330,APPROVED,20240828,20240429,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"110A-911 YATES ST
VICTORIA BC  V8V 4X3",01525020,764920020801113142670000,100,110A,911,YATES ST,"110A-911 YATES ST
VICTORIA BC  V8V 4X3",DOWNTOWN
472861.7391,5363541.7149,5299,FIONA PETERS ACUPUNCTURE & ORIENTAL MEDICINE,16373,APPROVED,20240102,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"321-645 FORT ST
VICTORIA BC  V8W 1G2",01037004,736920020726145259260000,100,321,645,FORT ST,"321-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
472556.0603,5362793.4632,5300,JENNA PETERS PHYSIOTHERAPY,00038702,APPROVED,20231127,20240101,20241231,PROFESSIONAL - MEDICAL,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - MEDICAL,"405-1510 HILLSIDE AVE
VICTORIA BC  V8T 2C2",V01421038,14570C160114111705270000,100,,555,SUPERIOR ST,"555 SUPERIOR ST
VICTORIA BC  V8V 1T7",JAMES BAY
475128.5993,5365928.5985,5301,HILLSIDE DENTAL CENTRE,00041617,APPROVED,20240126,20240101,20241231,PROFESSIONAL - DENTIST,Health care & social assistance / Ambulatory health care services / Offices of dentists,PROFESSIONAL - DENTIST,"15-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",V06001008,10180C110107111956940000,100,15,1644,HILLSIDE AVE,"15-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",OAKLANDS
473857.3145,5363477.4017,5302,"PETERSEN, ERIN",00047441,APPROVED,20240719,20240901,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"111-1175 COOK ST
VICTORIA BC  V8V 4A1",07494033,08945C170424084804580000,100,111,1175,COOK ST,"111-1175 COOK ST
VICTORIA BC  V8V 4A1",FERNWOOD
472657.4433,5365742.1523,5303,TJ'S KIDDIES KORNER LTD,4707,APPROVED,20240222,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"C-3045 DOUGLAS ST
VICTORIA BC  V8T 4N2",09688006,782220020807111326880000,100,C,3045,DOUGLAS ST,"C-3045 DOUGLAS ST
VICTORIA BC  V8T 4N2",BURNSIDE
472861.7391,5363541.7149,5304,YANA PETRONIS COUNSELLING,00033215,APPROVED,20240129,20240101,20241231,PROFESSIONAL - GENERAL,"Professional, scientific & technical services / Professional, scientific & technical services",PROFESSIONAL - GENERAL,"45-330 TYEE RD
VICTORIA BC  V9A 7G4",01037004,736920020726145259260000,100,321,645,FORT ST,"321-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
475572.737,5364207.2103,5305,"PETROVA-STEFANOVA, PETIA",00046412,APPROVED,20240305,20240228,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"303-2020 RICHMOND RD
VICTORIA BC  V8R 6R5",000-775-479,1920020328185914740000,100,303,2020,RICHMOND RD,"303-2020 RICHMOND RD
VICTORIA BC  V8R 6R5",NORTH JUBILEE
472187.1389,5365332.4634,5306,PFM TECHNICAL SOLUTIONS LTD.,00047526,APPROVED,20240729,20240722,20241231,PROFESSIONAL - ENGINEER,"Professional, scientific & technical services / Professional, scientific & technical services / Architectural, engineering & related services",PROFESSIONAL - ENGINEER,"2-415 DUNEDIN ST
VICTORIA BC  V8T 5G8",023-874-139,1920020328211238430000,100,2,415,DUNEDIN ST,"2-415 DUNEDIN ST
VICTORIA BC  V8T 5G8",BURNSIDE
473539.7277,5363605.4158,5307,PIZZA HUT,15956,APPROVED,20231204,20240101,20241231,RESTAURANT - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - GENERAL,"89 GEROGIA ST W
VANCOUVER BC  V6B 0N8",01525020,764920020801113142880000,100,182,911,YATES ST,"182-911 YATES ST
VICTORIA BC  V8V 4X3",DOWNTOWN
473837.7577,5363934.3552,5308,TACO JUSTICE,25042,APPROVED,20240102,20240101,20241231,RESTAURANT - VENDING CART/FOOD TRUCK,Accommodation & food services / Food services & drinking places / Special food services,RESTAURANT - VENDING CART/FOOD TRUCK,"1066 FINLAYSON
VICTORIA BC  V8T 2T7",01495026,202620031020100536040000,100,,1580,COOK ST,"1580 COOK ST
VICTORIA BC  V8T 3N8",NORTH PARK
473475.5271,5363447.7888,5309,VELETTA PEDERSEN CHRISTIE LAWYERS,00045004,APPROVED,20240111,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"400-931 FORT ST
VICTORIA BC  V8V 3K3",01529006,54073C081118084955150000,100,400,931,FORT ST,"400-931 FORT ST
VICTORIA BC  V8V 3K3",DOWNTOWN
475414.4807,5364155.8285,5310,"PHARIS, LEIGH",00041631,APPROVED,20231120,20240101,20241231,NON-TRANSIENT BACHELOR UNIT - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT BACHELOR UNIT - NON TRANSIENT,"1944 ASHGROVE ST
VICTORIA BC  V8R 4N7",07411005,1920020328190346290000,10,,1944,ASHGROVE ST,"1944 ASHGROVE ST
VICTORIA BC  V8R 4N7",NORTH JUBILEE
476072.1077,5364425.4403,5311,PHARMEXCEL HOLDINGS INC,10534,APPROVED,20231120,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"MEDICINE SHOPPE #195
104-1964 FORT ST
VICTORIA BC  V8R 6R3",000-780-375,1920020328182818180000,100,104,1964,FORT ST,"104-1964 FORT ST
VICTORIA BC  V8R 6R3",NORTH JUBILEE
472861.7391,5363541.7149,5312,SOLACE MASSAGE THERAPY,17480,APPROVED,20240115,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"323-645 FORT ST
VICTORIA BC  V8W 1G2",01037004,736920020726145259290000,100,323,645,FORT ST,"323-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
473438.7515,5363029.5901,5313,DARLYN APTS,2847,APPROVED,20240412,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"PO BOX 8357
VICTORIA BC  V8N 4E7",03201012,1920020328163959160000,635,,934,COLLINSON ST,"934 COLLINSON ST
VICTORIA BC  V8V 3B8",FAIRFIELD
473438.7515,5363029.5901,5314,DARLYN APTS,2848,APPROVED,20240412,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"PO BOX 8357
VICTORIA BC  V8N 4E7",03201012,1920020328163959160000,44,,934,COLLINSON ST,"934 COLLINSON ST
VICTORIA BC  V8V 3B8",FAIRFIELD
473928.8424,5363558.688,5315,HUTCHESON & COMPANY,00028837,APPROVED,20240112,20240101,20241231,PROFESSIONAL - DESIGNATED ACCOUNTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",PROFESSIONAL - DESIGNATED ACCOUNTANT,"200-1137 YATES ST
VICTORIA BC  V8V 3N1",07493004,1920020328195044780000,100,,1137,YATES ST,"1137 YATES ST
VICTORIA BC  V8V 3N1",FERNWOOD
471604.0351,5364515.0559,5316,PHILIBERT HOLDINGS LTD,00043582,APPROVED,20240105,20240101,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"1609 LARCH ST
VANCOUVER BC  V6K 3N7",031-400-884,27435C210527144802026661,15,2,230,WILSON ST,"2-230 WILSON ST
VICTORIA BC  V9A 3G2",VICTORIA WEST
473059.2803,5363186.4636,5317,PHILIBERT HOLDINGS LTD,00043583,APPROVED,20240105,20240101,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"1609 LARCH ST
VANCOUVER BC  V6K 3N7",026-606-348,386C20060310085835860000,20,205,751,FAIRFIELD RD,"205-751 FAIRFIELD RD
VICTORIA BC  V8W 4A4",DOWNTOWN
475270.5403,5363190.1899,5318,PHILLIPA HOLDINGS LTD,00032768,APPROVED,20231123,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"758 HUMBOLDT ST
VICTORIA BC  V8W 4A1",04309030,1920020328172050360000,80,,1617,ROCKLAND AVE,"1617 ROCKLAND AVE
VICTORIA BC  V8S 1W6",ROCKLAND
471580.057,5363226.8196,5319,"PHILLIPOFF, KLAIR E",00047127,APPROVED,20240607,20240531,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"11731 96A ST
FORT ST. JOHN BC  V1J 0E9",025-852-124,002920040212082905740000,15,403,21,ERIE ST,"403-21 ERIE ST
VICTORIA BC  V8V 5A8",JAMES BAY
472789.0352,5364396.6531,5320,PHILLIPS BREWING LP,19047,APPROVED,20231204,20240101,20241231,RETAIL-LIQUOR - GENERAL,"Retail trade / Food & beverage stores / Beer, wine & liquor stores",RETAIL-LIQUOR - GENERAL,"2010 GOVERNMENT ST
VICTORIA BC  V8T 4P1",01056004,428720020605093851310000,280,,2010,GOVERNMENT ST,"2010 GOVERNMENT ST
VICTORIA BC  V8T 4P1",BURNSIDE
472789.0352,5364396.6531,5321,PHILLIPS BREWING LP,12742,APPROVED,20231204,20240101,20241231,MANUFACTURING - GENERAL,Manufacturing,MANUFACTURING - GENERAL,"2010 GOVERNMENT ST
VICTORIA BC  V8T 4P1",01056004,428720020605093851310000,100,,2010,GOVERNMENT ST,"2010 GOVERNMENT ST
VICTORIA BC  V8T 4P1",BURNSIDE
473425.6235,5364010.5279,5322,PHILLIPS BREWING LP,00034746,APPROVED,20231204,20240101,20241231,LIQUOR PRIMARY OUTSIDE AREA W/PER SEAT CHARGE - GENERAL,Accommodation & food services / Food services & drinking places / Drinking places (alcoholic beverages),LIQUOR PRIMARY OUTSIDE AREA W/PER SEAT CHARGE - GENERAL,"2010 GOVERNMENT ST
VICTORIA BC V8T 4P1",,47272C110209110446510000,888,BLOCK,2000,GOVERNMENT ST,"BLOCK-2000 GOVERNMENT ST
VICTORIA BC",BURNSIDE
473169.0338,5363593.7405,5323,GUITARS PLUS,25391,APPROVED,20240105,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1118 BLANSHARD ST
VICTORIA BC  V8W 2H6",01023005,999920020912092948480000,100,,1118,BLANSHARD ST,"1118 BLANSHARD ST
VICTORIA BC  V8W 2H6",DOWNTOWN
472563.0024,5364961.2575,5324,ETHNIC RECREATIONS,8073,APPROVED,20240715,20240101,20241231,WHOLESALE - VARIOUS,Wholesale trade,WHOLESALE - VARIOUS,"2-555 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",10713004,207720021003135926010000,200,2,555,HILLSIDE AVE,"2-555 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",BURNSIDE
473129.0939,5364030.0672,5325,"PHILLIPS, LOGAN",00038952,APPROVED,20240115,20240101,20241231,NON-PRINCIPAL RESIDENT OPERATOR - OWNER,Accommodation & food services / Accommodation services / Traveller accommodation,SHORT TERM RENTAL,"347 WINDERMERE PL
VICTORIA BC V8S 3J4",026-573-512,286C20060208130543400000,1500,704,732,CORMORANT ST,"704-732 CORMORANT ST
VICTORIA BC  V8W 4A5",DOWNTOWN
474388.5604,5363935.7845,5326,"PHILLIPS, PAUL G",6985,APPROVED,20240104,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O STEPHANIE HILL, EXECUTOR
2858 SHAKESPEARE ST
VICTORIA BC  V8R 4H3",07459010,1920020328194056330000,55,,1280,BALMORAL RD,"1280 BALMORAL RD
VICTORIA BC  V8T 1B5",FERNWOOD
474388.5604,5363935.7845,5327,"PHILLIPS, PAUL G",6986,APPROVED,20240104,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"C/O STEPHANIE HILL, EXECUTOR
2858 SHAKESPEARE ST
VICTORIA BC  V8R 4H3",07459010,1920020328194056330000,22,,1280,BALMORAL RD,"1280 BALMORAL RD
VICTORIA BC  V8T 1B5",FERNWOOD
472556.0603,5362793.4632,5328,PHILOSOPHY MD LTD,00039832,APPROVED,20231121,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"559 SUPERIOR ST
VICTORIA BC  V8V 1T7",V01421038,35965C190618092532272728,100,,559,SUPERIOR ST,"559 SUPERIOR ST
VICTORIA BC  V8V 1T7",JAMES BAY
474320.8684,5363949.044,5329,ALIGHT COUNSELLING,00038130,APPROVED,20231208,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"301-1024 FAIRFIELD RD
VICTORIA BC V8V 3A5",07460039,1920020328194126240000,100,,1608,CAMOSUN ST,"1608 CAMOSUN ST
VICTORIA BC  V8T 3E6",FERNWOOD
472721.1844,5363658.3568,5330,3C HAIR ARTISTRY,00034229,APPROVED,20240306,20240101,20241231,PERSONAL SERVICES - HAIRDRESSER / BARBER,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HAIRDRESSER / BARBER,"106-2779 STAUTW RD
SAANICHTON BC  V8M 2C8",01067006,1920020328155351590000,100,,1114,LANGLEY ST,"1114 LANGLEY ST
VICTORIA BC  V8W 1W1",DOWNTOWN
472366.8787,5365385.8879,5331,PHO-U ASIAN RESTAURANT,00033889,APPROVED,20231208,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"D-456 GORGE RD E
VICTORIA BC  V8T 2W4",10731010,743720020729112702710000,200,D,456,GORGE RD E,"D-456 GORGE RD E
VICTORIA BC  V8T 2W4",BURNSIDE
473910.8572,5362942.0858,5332,PHOENIX H.M. INVESTMENTS,00039505,APPROVED,20240130,20240101,20241231,TRANSIENT ACCOMMODATION - BED & BREAKFAST,Real estate & rental & leasing / Real estate / Lessors of real estate,TRANSIENT ACCOMMODATION - BED & BREAKFAST,"621 SU'IT ST
VICTORIA BC  V8V 4C3",03219024,1920020328164645720000,130,,621,SU'IT ST,"621 SU'IT ST
VICTORIA BC  V8V 4C3",FAIRFIELD
473910.8572,5362942.0858,5333,PHOENIX H.M. INVESTMENTS,00046056,APPROVED,20240130,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"621 SU'IT ST
VICTORIA BC  V8V 4C3",03219024,1920020328164645720000,22,,621,SU'IT ST,"621 SU'IT ST
VICTORIA BC  V8V 4C3",FAIRFIELD
473885.3333,5364491.9462,5334,PHOENIX M E L INVESTMENTS LTD,00033481,APPROVED,20231121,20240101,20241231,NON-TRANSIENT ACCOMMODATION - ROOMS,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - ROOMS,"1054 PRINCESS AVE
VICTORIA BC  V8T 1L1",07476015,1920020328194516060000,45,,1054,PRINCESS AVE,"1054 PRINCESS AVE
VICTORIA BC  V8T 1L1",NORTH PARK
472949.6449,5364325.8672,5335,PHS COMMUNITY SERVICES SOCIETY,00047678,APPROVED,20240905,20240823,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"1900 DOUGLAS ST
VICTORIA BC  V8T 4K8",01049002,1920020328155100630000,0,,1900,DOUGLAS ST,"1900 DOUGLAS ST
VICTORIA BC  V8T 4K8",DOWNTOWN
472779.2394,5365484.3484,5336,PHS COMMUNITY SERVICES SOCIETY,00033244,APPROVED,20240813,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"1900 DOUGLAS ST
VICTORIA BC  V8T 4K8",09690016,1920020328205844650000,0,,2915,DOUGLAS ST,"2915 DOUGLAS ST
VICTORIA BC  V8T 4M8",BURNSIDE
472779.2394,5365484.3484,5337,PHS COMMUNITY SERVICES SOCIETY,00037894,APPROVED,20240813,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"1900 DOUGLAS ST
VICTORIA BC  V8T 4K8",09690016,1920020328205844650000,0,,2915,DOUGLAS ST,"2915 DOUGLAS ST
VICTORIA BC  V8T 4M8",BURNSIDE
473379.3721,5363833.7826,5338,PHS COMMUNITY SERVICES SOCIETY,00031440,APPROVED,20240813,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"1900 DOUGLAS ST
VICTORIA BC  V8T 4K8",01008021,1920020328154723600000,0,,844,JOHNSON ST,"844 JOHNSON ST
VICTORIA BC  V8W 1N3",DOWNTOWN
474065.8228,5363604.5349,5339,THE JUNIPER,00043237,APPROVED,20231120,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"FRONT DESK-1176 YATES ST
VICTORIA BC  V8V 3M8",V04921038,42237C220715081036534140,0,,1176,YATES ST,"1176 YATES ST
VICTORIA BC  V8V 3M8",FERNWOOD
474743.8856,5363418.38,5340,PHYNN PROPERTIES,00040462,APPROVED,20231212,20240101,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"C/O CENTURY 21 QUEENSWOOD REALTY
2558 SINCLAIR RD
VICTORIA BC  V8N 1B8",04299015,1920020328171307620000,152,,930,PEMBERTON RD,"930 PEMBERTON RD
VICTORIA BC  V8S 3R4",ROCKLAND
474743.8856,5363418.38,5341,PHYNN PROPERTIES,00040462,APPROVED,20231212,20240101,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"C/O CENTURY 21 QUEENSWOOD REALTY
2558 SINCLAIR RD
VICTORIA BC  V8N 1B8",04299015,1920020328171307620000,152,,930,PEMBERTON RD,"930 PEMBERTON RD
VICTORIA BC  V8S 3R4",ROCKLAND
474743.8856,5363418.38,5342,PHYNN PROPERTIES,00040462,APPROVED,20231212,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"C/O CENTURY 21 QUEENSWOOD REALTY
2558 SINCLAIR RD
VICTORIA BC  V8N 1B8",04299015,1920020328171307620000,152,,930,PEMBERTON RD,"930 PEMBERTON RD
VICTORIA BC  V8S 3R4",ROCKLAND
475214.6076,5363812.968,5343,ANNABELLE PICARD COUNSELLING,00045785,APPROVED,20231218,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",06370007,743720020729100647870000,100,300,1627,FORT ST,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",SOUTH JUBILEE
473475.5271,5363447.7888,5344,VELLETTA PEDERSEN CHRISTIE LAWYERS,00043831,APPROVED,20240111,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"400-931 FORT ST
VICTORIA BC  V8V 3K3",01529006,54073C081118084955150000,100,400,931,FORT ST,"400-931 FORT ST
VICTORIA BC  V8V 3K3",DOWNTOWN
472795.7134,5363461.2919,5345,NORTHWEST ORIGINS,7529,APPROVED,20231215,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"907 GOVERNMENT ST
VICTORIA BC  V8W 1X5",01034005,1920020328154954820000,100,,907,GOVERNMENT ST,"907 GOVERNMENT ST
VICTORIA BC  V8W 1X5",DOWNTOWN
473580.9025,5363685.6179,5346,"PIERCE, STEPHEN G",00046321,APPROVED,20240209,20240205,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"14128 APPLE TREE RD
HOUSTON TX USA  77079",030-432-839,06589C180514122302715753,20,1105,960,YATES ST,"1105-960 YATES ST
VICTORIA BC  V8V 3M3",DOWNTOWN
472833.3684,5363740.9647,5347,OUT OF THE MIST GALLERY,4834,APPROVED,20240304,20240101,20241231,SECOND HAND DEALER - RETAIL,Retail trade / Misc. store retailers / Used merchandise stores,SECOND HAND DEALER - RETAIL,"1225 GOVERNMENT ST
VICTORIA BC  V8W 1Y6",01041009,207720021003110601980000,100,,1225,GOVERNMENT ST,"1225 GOVERNMENT ST
VICTORIA BC  V8W 1Y6",DOWNTOWN
474921.3079,5363703.6686,5348,CAPTIAL CITY TRANSISTOR AND VALVE,00035724,APPROVED,20231221,20240101,20241231,REPAIR SERVICES - EQUIPMENT,Other services (exc. Public administration) / Repair & maintenance,REPAIR SERVICES - EQUIPMENT,"1543 PANDORA AVE
VICTORIA BC  V8R 6P9",000-713-163,104120020923104346850000,100,,1543,PANDORA AVE,"1543 PANDORA AVE
VICTORIA BC  V8R 6P9",FERNWOOD
